   9.3682876e-01   9.3690019e-01   9.3768459e-01   9.4104701e-01   9.4638914e-01   9.5337156e-01   9.6162152e-01   9.7078271e-01   9.8054427e-01   9.9065204e-01   1.0009081e+00   1.0111641e+00   1.0213128e+00   1.0312788e+00   1.0410112e+00   1.0504772e+00   1.0596570e+00   1.0685399e+00   1.0771218e+00   1.0854029e+00   1.0933861e+00   1.1010763e+00   1.1084790e+00   1.1156004e+00   1.1224466e+00   1.1290234e+00   1.1353364e+00   1.1413904e+00   1.1471899e+00   1.1527386e+00   1.1580397e+00   1.1630957e+00   1.1679086e+00   1.1724798e+00   1.1768102e+00   1.1809003e+00   1.1847501e+00   1.1883594e+00   1.1917274e+00   1.1948533e+00   1.1977361e+00   1.2003744e+00   1.2027670e+00   1.2049125e+00   1.2068096e+00   1.2084567e+00   1.2098529e+00   1.2109968e+00   1.2118876e+00   1.2125244e+00   1.2129067e+00   1.2129944e+00   1.2130023e+00
   9.5618204e-01   9.5624000e-01   9.5687668e-01   9.5961540e-01   9.6400647e-01   9.6981702e-01   9.7677966e-01   9.8462565e-01   9.9310775e-01   1.0020125e+00   1.0111641e+00   1.0204231e+00   1.0296821e+00   1.0388605e+00   1.0478996e+00   1.0567572e+00   1.0654043e+00   1.0738216e+00   1.0819967e+00   1.0899226e+00   1.0975960e+00   1.1050158e+00   1.1121831e+00   1.1190995e+00   1.1257675e+00   1.1321899e+00   1.1383693e+00   1.1443082e+00   1.1500090e+00   1.1554735e+00   1.1607032e+00   1.1656993e+00   1.1704622e+00   1.1749923e+00   1.1792895e+00   1.1833532e+00   1.1871826e+00   1.1907765e+00   1.1941335e+00   1.1972521e+00   1.2001306e+00   1.2027670e+00   1.2051597e+00   1.2073065e+00   1.2092058e+00   1.2108559e+00   1.2122550e+00   1.2134018e+00   1.2142951e+00   1.2149338e+00   1.2153174e+00   1.2154053e+00   1.2154133e+00
   9.7368051e-01   9.7372853e-01   9.7425613e-01   9.7653145e-01   9.8020432e-01   9.8511039e-01   9.9105446e-01   9.9783247e-01   1.0052486e+00   1.0131261e+00   1.0213128e+00   1.0296821e+00   1.0381319e+00   1.0465817e+00   1.0549694e+00   1.0632477e+00   1.0713816e+00   1.0793454e+00   1.0871208e+00   1.0946950e+00   1.1020593e+00   1.1092081e+00   1.1161379e+00   1.1228469e+00   1.1293341e+00   1.1355993e+00   1.1416426e+00   1.1474643e+00   1.1530644e+00   1.1584432e+00   1.1636005e+00   1.1685358e+00   1.1732486e+00   1.1777378e+00   1.1820023e+00   1.1860404e+00   1.1898505e+00   1.1934304e+00   1.1967780e+00   1.1998911e+00   1.2027670e+00   1.2054035e+00   1.2077980e+00   1.2099481e+00   1.2118514e+00   1.2135059e+00   1.2149094e+00   1.2160603e+00   1.2169571e+00   1.2175985e+00   1.2179836e+00   1.2180719e+00   1.2180800e+00
   9.8964234e-01   9.8968282e-01   9.9012769e-01   9.9204994e-01   9.9516896e-01   9.9936577e-01   1.0044953e+00   1.0104012e+00   1.0169280e+00   1.0239305e+00   1.0312788e+00   1.0388605e+00   1.0465817e+00   1.0543651e+00   1.0621485e+00   1.0698826e+00   1.0775289e+00   1.0850576e+00   1.0924461e+00   1.0996773e+00   1.1067381e+00   1.1136193e+00   1.1203137e+00   1.1268161e+00   1.1331227e+00   1.1392307e+00   1.1451377e+00   1.1508418e+00   1.1563412e+00   1.1616344e+00   1.1667196e+00   1.1715949e+00   1.1762585e+00   1.1807081e+00   1.1849414e+00   1.1889558e+00   1.1927485e+00   1.1963166e+00   1.1996572e+00   1.2027670e+00   1.2056430e+00   1.2082820e+00   1.2106808e+00   1.2128364e+00   1.2147459e+00   1.2164068e+00   1.2178165e+00   1.2189730e+00   1.2198744e+00   1.2205193e+00   1.2209067e+00   1.2209955e+00   1.2210036e+00
   1.0043087e+00   1.0043434e+00   1.0047241e+00   1.0063717e+00   1.0090558e+00   1.0126884e+00   1.0171599e+00   1.0223489e+00   1.0281318e+00   1.0343893e+00   1.0410112e+00   1.0478996e+00   1.0549694e+00   1.0621485e+00   1.0693769e+00   1.0766053e+00   1.0837937e+00   1.0909101e+00   1.0979289e+00   1.1048297e+00   1.1115967e+00   1.1182172e+00   1.1246813e+00   1.1309811e+00   1.1371101e+00   1.1430631e+00   1.1488356e+00   1.1544239e+00   1.1598243e+00   1.1650336e+00   1.1700485e+00   1.1748659e+00   1.1794824e+00   1.1838948e+00   1.1880994e+00   1.1920927e+00   1.1958710e+00   1.1994304e+00   1.2027670e+00   1.2058769e+00   1.2087560e+00   1.2114006e+00   1.2138067e+00   1.2159707e+00   1.2178892e+00   1.2195589e+00   1.2209769e+00   1.2221408e+00   1.2230483e+00   1.2236977e+00   1.2240879e+00   1.2241774e+00   1.2241855e+00
   1.0178666e+00   1.0178966e+00   1.0182267e+00   1.0196568e+00   1.0219942e+00   1.0251722e+00   1.0291068e+00   1.0337028e+00   1.0388611e+00   1.0444835e+00   1.0504772e+00   1.0567572e+00   1.0632477e+00   1.0698826e+00   1.0766053e+00   1.0833680e+00   1.0901307e+00   1.0968602e+00   1.1035295e+00   1.1101161e+00   1.1166018e+00   1.1229716e+00   1.1292134e+00   1.1353168e+00   1.1412734e+00   1.1470758e+00   1.1527179e+00   1.1581938e+00   1.1634985e+00   1.1686271e+00   1.1735750e+00   1.1783376e+00   1.1829105e+00   1.1872891e+00   1.1914687e+00   1.1954448e+00   1.1992125e+00   1.2027670e+00   1.2061036e+00   1.2092175e+00   1.2121037e+00   1.2147576e+00   1.2171747e+00   1.2193506e+00   1.2212811e+00   1.2229626e+00   1.2243915e+00   1.2255649e+00   1.2264802e+00   1.2271354e+00   1.2275292e+00   1.2276194e+00   1.2276277e+00
   1.0304635e+00   1.0304898e+00   1.0307793e+00   1.0320347e+00   1.0340919e+00   1.0368996e+00   1.0403922e+00   1.0444945e+00   1.0491262e+00   1.0542065e+00   1.0596570e+00   1.0654043e+00   1.0713816e+00   1.0775289e+00   1.0837937e+00   1.0901307e+00   1.0965007e+00   1.1028707e+00   1.1092127e+00   1.1155033e+00   1.1217227e+00   1.1278542e+00   1.1338837e+00   1.1397994e+00   1.1455908e+00   1.1512491e+00   1.1567662e+00   1.1621349e+00   1.1673487e+00   1.1724013e+00   1.1772867e+00   1.1819992e+00   1.1865329e+00   1.1908823e+00   1.1950416e+00   1.1990051e+00   1.2027670e+00   1.2063216e+00   1.2096631e+00   1.2127856e+00   1.2156836e+00   1.2183515e+00   1.2207839e+00   1.2229758e+00   1.2249222e+00   1.2266188e+00   1.2280616e+00   1.2292470e+00   1.2301722e+00   1.2308347e+00   1.2312328e+00   1.2313242e+00   1.2313325e+00
   1.0422178e+00   1.0422411e+00   1.0424976e+00   1.0436109e+00   1.0454390e+00   1.0479420e+00   1.0510680e+00   1.0547566e+00   1.0589427e+00   1.0635592e+00   1.0685399e+00   1.0738216e+00   1.0793454e+00   1.0850576e+00   1.0909101e+00   1.0968602e+00   1.1028707e+00   1.1089091e+00   1.1149474e+00   1.1209618e+00   1.1269314e+00   1.1328386e+00   1.1386680e+00   1.1444061e+00   1.1500414e+00   1.1555635e+00   1.1609629e+00   1.1662311e+00   1.1713602e+00   1.1763427e+00   1.1811715e+00   1.1858394e+00   1.1903397e+00   1.1946656e+00   1.1988103e+00   1.2027670e+00   1.2065290e+00   1.2100893e+00   1.2134413e+00   1.2165783e+00   1.2194936e+00   1.2221809e+00   1.2246338e+00   1.2268464e+00   1.2288131e+00   1.2305289e+00   1.2319890e+00   1.2331894e+00   1.2341268e+00   1.2347982e+00   1.2352019e+00   1.2352945e+00   1.2353029e+00
   1.0532255e+00   1.0532463e+00   1.0534758e+00   1.0544721e+00   1.0561113e+00   1.0583614e+00   1.0611811e+00   1.0645214e+00   1.0683289e+00   1.0725477e+00   1.0771218e+00   1.0819967e+00   1.0871208e+00   1.0924461e+00   1.0979289e+00   1.1035295e+00   1.1092127e+00   1.1149474e+00   1.1207062e+00   1.1264650e+00   1.1322027e+00   1.1379009e+00   1.1435434e+00   1.1491158e+00   1.1546053e+00   1.1600005e+00   1.1652907e+00   1.1704663e+00   1.1755183e+00   1.1804379e+00   1.1852169e+00   1.1898473e+00   1.1943210e+00   1.1986302e+00   1.2027670e+00   1.2067237e+00   1.2104925e+00   1.2140654e+00   1.2174347e+00   1.2205927e+00   1.2235318e+00   1.2262446e+00   1.2287238e+00   1.2309628e+00   1.2329550e+00   1.2346946e+00   1.2361762e+00   1.2373950e+00   1.2383472e+00   1.2390296e+00   1.2394400e+00   1.2395341e+00   1.2395426e+00
   1.0635654e+00   1.0635843e+00   1.0637912e+00   1.0646907e+00   1.0661725e+00   1.0682113e+00   1.0707734e+00   1.0738190e+00   1.0773038e+00   1.0811809e+00   1.0854029e+00   1.0899226e+00   1.0946950e+00   1.0996773e+00   1.1048297e+00   1.1101161e+00   1.1155033e+00   1.1209618e+00   1.1264650e+00   1.1319892e+00   1.1375134e+00   1.1430189e+00   1.1484889e+00   1.1539083e+00   1.1592636e+00   1.1645424e+00   1.1697331e+00   1.1748253e+00   1.1798087e+00   1.1846737e+00   1.1894111e+00   1.1940118e+00   1.1984667e+00   1.2027670e+00   1.2069039e+00   1.2108684e+00   1.2146518e+00   1.2182450e+00   1.2216393e+00   1.2248259e+00   1.2277962e+00   1.2305417e+00   1.2330543e+00   1.2353260e+00   1.2373496e+00   1.2391183e+00   1.2406260e+00   1.2418672e+00   1.2428374e+00   1.2435331e+00   1.2439515e+00   1.2440475e+00   1.2440562e+00
   1.0733030e+00   1.0733201e+00   1.0735084e+00   1.0743267e+00   1.0756768e+00   1.0775379e+00   1.0798824e+00   1.0826775e+00   1.0858863e+00   1.0894694e+00   1.0933861e+00   1.0975960e+00   1.1020593e+00   1.1067381e+00   1.1115967e+00   1.1166018e+00   1.1217227e+00   1.1269314e+00   1.1322027e+00   1.1375134e+00   1.1428429e+00   1.1481724e+00   1.1534849e+00   1.1587650e+00   1.1639984e+00   1.1691723e+00   1.1742742e+00   1.1792929e+00   1.1842174e+00   1.1890372e+00   1.1937421e+00   1.1983220e+00   1.2027670e+00   1.2070674e+00   1.2112131e+00   1.2151943e+00   1.2190011e+00   1.2226236e+00   1.2260517e+00   1.2292756e+00   1.2322855e+00   1.2350719e+00   1.2376255e+00   1.2399373e+00   1.2419991e+00   1.2438031e+00   1.2453423e+00   1.2466104e+00   1.2476022e+00   1.2483138e+00   1.2487418e+00   1.2488401e+00   1.2488490e+00
   1.0824927e+00   1.0825084e+00   1.0826809e+00   1.0834311e+00   1.0846702e+00   1.0863809e+00   1.0885407e+00   1.0911223e+00   1.0940945e+00   1.0974241e+00   1.1010763e+00   1.1050158e+00   1.1092081e+00   1.1136193e+00   1.1182172e+00   1.1229716e+00   1.1278542e+00   1.1328386e+00   1.1379009e+00   1.1430189e+00   1.1481724e+00   1.1533429e+00   1.1585134e+00   1.1636682e+00   1.1687929e+00   1.1738740e+00   1.1788986e+00   1.1838548e+00   1.1887309e+00   1.1935156e+00   1.1981979e+00   1.2027670e+00   1.2072121e+00   1.2115223e+00   1.2156868e+00   1.2196947e+00   1.2235349e+00   1.2271964e+00   1.2306682e+00   1.2339391e+00   1.2369983e+00   1.2398348e+00   1.2424383e+00   1.2447987e+00   1.2469065e+00   1.2487528e+00   1.2503295e+00   1.2516298e+00   1.2526475e+00   1.2533778e+00   1.2538174e+00   1.2539183e+00   1.2539275e+00
   1.0911805e+00   1.0911950e+00   1.0913542e+00   1.0920468e+00   1.0931917e+00   1.0947749e+00   1.0967774e+00   1.0991763e+00   1.1019454e+00   1.1050562e+00   1.1084790e+00   1.1121831e+00   1.1161379e+00   1.1203137e+00   1.1246813e+00   1.1292134e+00   1.1338837e+00   1.1386680e+00   1.1435434e+00   1.1484889e+00   1.1534849e+00   1.1585134e+00   1.1635575e+00   1.1686016e+00   1.1736311e+00   1.1786321e+00   1.1835915e+00   1.1884968e+00   1.1933357e+00   1.1980963e+00   1.2027670e+00   1.2073362e+00   1.2117920e+00   1.2161230e+00   1.2203171e+00   1.2243626e+00   1.2282473e+00   1.2319591e+00   1.2354856e+00   1.2388145e+00   1.2419336e+00   1.2448308e+00   1.2474943e+00   1.2499128e+00   1.2520753e+00   1.2539719e+00   1.2555934e+00   1.2569317e+00   1.2579800e+00   1.2587327e+00   1.2591859e+00   1.2592899e+00   1.2592994e+00
   1.0994050e+00   1.0994184e+00   1.0995663e+00   1.1002101e+00   1.1012751e+00   1.1027496e+00   1.1046177e+00   1.1068601e+00   1.1094545e+00   1.1123765e+00   1.1156004e+00   1.1190995e+00   1.1228469e+00   1.1268161e+00   1.1309811e+00   1.1353168e+00   1.1397994e+00   1.1444061e+00   1.1491158e+00   1.1539083e+00   1.1587650e+00   1.1636682e+00   1.1686016e+00   1.1735496e+00   1.1784977e+00   1.1834318e+00   1.1883385e+00   1.1932051e+00   1.1980187e+00   1.2027670e+00   1.2074377e+00   1.2120185e+00   1.2164969e+00   1.2208603e+00   1.2250962e+00   1.2291914e+00   1.2331328e+00   1.2369070e+00   1.2405005e+00   1.2438997e+00   1.2470909e+00   1.2500605e+00   1.2527954e+00   1.2552827e+00   1.2575101e+00   1.2594661e+00   1.2611404e+00   1.2625236e+00   1.2636080e+00   1.2643871e+00   1.2648564e+00   1.2649641e+00   1.2649739e+00
   1.1071990e+00   1.1072116e+00   1.1073499e+00   1.1079520e+00   1.1089489e+00   1.1103307e+00   1.1120838e+00   1.1141919e+00   1.1166359e+00   1.1193949e+00   1.1224466e+00   1.1257675e+00   1.1293341e+00   1.1331227e+00   1.1371101e+00   1.1412734e+00   1.1455908e+00   1.1500414e+00   1.1546053e+00   1.1592636e+00   1.1639984e+00   1.1687929e+00   1.1736311e+00   1.1784977e+00   1.1833782e+00   1.1882588e+00   1.1931258e+00   1.1979662e+00   1.2027670e+00   1.2075154e+00   1.2121984e+00   1.2168032e+00   1.2213167e+00   1.2257254e+00   1.2300158e+00   1.2341739e+00   1.2381853e+00   1.2420356e+00   1.2457098e+00   1.2491929e+00   1.2524697e+00   1.2555250e+00   1.2583442e+00   1.2609125e+00   1.2632162e+00   1.2652421e+00   1.2669784e+00   1.2684145e+00   1.2695412e+00   1.2703513e+00   1.2708395e+00   1.2709516e+00   1.2709618e+00
   1.1145907e+00   1.1146025e+00   1.1147326e+00   1.1152992e+00   1.1162379e+00   1.1175403e+00   1.1191950e+00   1.1211878e+00   1.1235024e+00   1.1261208e+00   1.1290234e+00   1.1321899e+00   1.1355993e+00   1.1392307e+00   1.1430631e+00   1.1470758e+00   1.1512491e+00   1.1555635e+00   1.1600005e+00   1.1645424e+00   1.1691723e+00   1.1738740e+00   1.1786321e+00   1.1834318e+00   1.1882588e+00   1.1930993e+00   1.1979398e+00   1.2027670e+00   1.2075678e+00   1.2123290e+00   1.2170373e+00   1.2216793e+00   1.2262411e+00   1.2307088e+00   1.2350677e+00   1.2393030e+00   1.2433991e+00   1.2473403e+00   1.2511102e+00   1.2546923e+00   1.2580698e+00   1.2612258e+00   1.2641437e+00   1.2668070e+00   1.2691999e+00   1.2713078e+00   1.2731167e+00   1.2746147e+00   1.2757911e+00   1.2766375e+00   1.2771478e+00   1.2772650e+00   1.2772756e+00
   1.1216037e+00   1.1216149e+00   1.1217380e+00   1.1222743e+00   1.1231632e+00   1.1243977e+00   1.1259680e+00   1.1278618e+00   1.1300652e+00   1.1325624e+00   1.1353364e+00   1.1383693e+00   1.1416426e+00   1.1451377e+00   1.1488356e+00   1.1527179e+00   1.1567662e+00   1.1609629e+00   1.1652907e+00   1.1697331e+00   1.1742742e+00   1.1788986e+00   1.1835915e+00   1.1883385e+00   1.1931258e+00   1.1979398e+00   1.2027670e+00   1.2075943e+00   1.2124082e+00   1.2171955e+00   1.2219426e+00   1.2266355e+00   1.2312598e+00   1.2358009e+00   1.2402434e+00   1.2445712e+00   1.2487679e+00   1.2528162e+00   1.2566985e+00   1.2603964e+00   1.2638914e+00   1.2671648e+00   1.2701977e+00   1.2729717e+00   1.2754689e+00   1.2776723e+00   1.2795661e+00   1.2811363e+00   1.2823708e+00   1.2832598e+00   1.2837961e+00   1.2839192e+00   1.2839304e+00
   1.1282584e+00   1.1282691e+00   1.1283862e+00   1.1288966e+00   1.1297430e+00   1.1309194e+00   1.1324173e+00   1.1342263e+00   1.1363341e+00   1.1387271e+00   1.1413904e+00   1.1443082e+00   1.1474643e+00   1.1508418e+00   1.1544239e+00   1.1581938e+00   1.1621349e+00   1.1662311e+00   1.1704663e+00   1.1748253e+00   1.1792929e+00   1.1838548e+00   1.1884968e+00   1.1932051e+00   1.1979662e+00   1.2027670e+00   1.2075943e+00   1.2124348e+00   1.2172753e+00   1.2221023e+00   1.2269020e+00   1.2316601e+00   1.2363618e+00   1.2409917e+00   1.2455336e+00   1.2499706e+00   1.2542850e+00   1.2584582e+00   1.2624710e+00   1.2663034e+00   1.2699347e+00   1.2733442e+00   1.2765107e+00   1.2794133e+00   1.2820317e+00   1.2843463e+00   1.2863391e+00   1.2879938e+00   1.2892962e+00   1.2902349e+00   1.2908015e+00   1.2909316e+00   1.2909434e+00
   1.1345723e+00   1.1345825e+00   1.1346946e+00   1.1351827e+00   1.1359929e+00   1.1371196e+00   1.1385556e+00   1.1402920e+00   1.1423179e+00   1.1446216e+00   1.1471899e+00   1.1500090e+00   1.1530644e+00   1.1563412e+00   1.1598243e+00   1.1634985e+00   1.1673487e+00   1.1713602e+00   1.1755183e+00   1.1798087e+00   1.1842174e+00   1.1887309e+00   1.1933357e+00   1.1980187e+00   1.2027670e+00   1.2075678e+00   1.2124082e+00   1.2172753e+00   1.2221558e+00   1.2270364e+00   1.2319030e+00   1.2367412e+00   1.2415356e+00   1.2462705e+00   1.2509288e+00   1.2554927e+00   1.2599433e+00   1.2642607e+00   1.2684240e+00   1.2724113e+00   1.2762000e+00   1.2797666e+00   1.2830875e+00   1.2861391e+00   1.2888981e+00   1.2913422e+00   1.2934503e+00   1.2952034e+00   1.2965852e+00   1.2975820e+00   1.2981841e+00   1.2983225e+00   1.2983350e+00
