r,dp
1.838477631085023489e+01,2.884689853731799758e+00
1.931320791582796659e+01,2.915387114959798964e+00
2.024845673131658685e+01,2.946084376187798171e+00
2.118962010041709121e+01,2.973370830612736881e+00
2.213594362117865444e+01,3.000657285037561905e+00
2.308679276123039159e+01,3.027943739462500616e+00
2.404163056034261459e+01,3.051819387084265145e+00
2.500000000000000000e+01,3.075695034706029674e+00
8.062257748298549132e+00,2.359425606052582225e+00
8.246211251235321171e+00,2.373068833264994737e+00
8.544003745317530374e+00,2.396944480886816109e+00
8.944271909999159220e+00,2.424230935311697976e+00
9.433981132056603158e+00,2.458339003342814522e+00
1.000000000000000000e+01,2.495857878176991562e+00
1.063014581273464998e+01,2.536787559814399629e+00
1.131370849898476116e+01,2.574306434648576669e+00
1.204159457879229578e+01,2.615236116285927892e+00
1.280624847486569706e+01,2.656165797923279115e+00
1.360147050873544394e+01,2.693684672757512999e+00
1.442220510185595650e+01,2.731203547591803726e+00
1.526433752247374720e+01,2.765311615622863428e+00
1.612451549659709826e+01,2.802830490457097312e+00
1.700000000000000000e+01,2.836938558488213857e+00
1.788854381999831844e+01,2.867635819716213064e+00
1.878829422805593552e+01,2.898333080944212270e+00
1.969771560359220786e+01,2.929030342172268320e+00
2.061552812808830382e+01,2.956316796597150187e+00
2.154065922853801496e+01,2.983603251022032055e+00
2.247220505424423109e+01,3.010889705446913922e+00
2.340939982143925135e+01,3.034765353068735294e+00
2.435159132377184221e+01,3.062051807493560318e+00
2.529822128134703618e+01,3.082516648312264351e+00
9.055385138137417300e+00,2.431052548917875811e+00
9.219544457292887074e+00,2.444695776130345166e+00
9.486832980505138124e+00,2.461749810145875017e+00
9.848857801796103928e+00,2.485625457767696389e+00
1.029563014098700080e+01,2.516322718995695595e+00
1.081665382639196871e+01,2.547019980223694802e+00
1.140175425099137918e+01,2.581128048254868190e+00
1.204159457879229578e+01,2.615236116285927892e+00
1.272792206135785520e+01,2.652754991120218619e+00
1.345362404707370985e+01,2.686863059151278321e+00
1.421267040355189515e+01,2.720971127182394866e+00
1.500000000000000000e+01,2.755079195213511412e+00
1.581138830084189628e+01,2.789187263244627957e+00
1.664331697709323876e+01,2.823295331275744502e+00
1.749285568453590045e+01,2.853992592503800552e+00
1.835755975068581947e+01,2.884689853731799758e+00
1.923538406167134340e+01,2.915387114959798964e+00
2.012461179749810825e+01,2.942673569384680832e+00
2.102379604162863913e+01,2.969960023809562699e+00
2.193171219946130890e+01,2.997246478234444567e+00
2.284731931759172596e+01,3.024532932659383277e+00
2.376972864800942631e+01,3.048408580281147806e+00
2.469817807045693669e+01,3.072284227902912335e+00
2.563201123595259290e+01,3.092749068721616368e+00
1.004987562112088995e+01,2.499268684980165744e+00
1.019803902718556898e+01,2.509501105389517761e+00
1.044030650891055068e+01,2.523144332601930273e+00
1.077032961426900748e+01,2.543609173420577463e+00
1.118033988749894903e+01,2.567484821042398835e+00
1.166190378969060149e+01,2.594771275467280702e+00
1.220655561573370207e+01,2.625468536695223065e+00
1.280624847486569706e+01,2.656165797923279115e+00
1.345362404707370985e+01,2.686863059151278321e+00
1.414213562373095101e+01,2.717560320379277528e+00
1.486606874731850603e+01,2.751668388410450916e+00
1.562049935181330795e+01,2.782365649638450122e+00
1.640121946685672683e+01,2.813062910866449329e+00
1.720465053408525335e+01,2.843760172094448535e+00
1.802775637731994607e+01,2.874457433322447741e+00
1.886796226411320632e+01,2.901743887747329609e+00
1.972308292331602075e+01,2.932441148975328815e+00
2.059126028197400160e+01,2.959727603400210683e+00
2.147091055358388800e+01,2.983603251022032055e+00
2.236067977499789805e+01,3.010889705446913922e+00
2.325940669922601600e+01,3.034765353068735294e+00
2.416609194718914466e+01,3.058641000690499823e+00
2.507987240796890660e+01,3.082516648312264351e+00
2.600000000000000000e+01,3.106392295934028880e+00
1.104536101718726115e+01,2.560663207436164157e+00
1.118033988749894903e+01,2.567484821042398835e+00
1.140175425099137918e+01,2.581128048254868190e+00
1.170469991071962568e+01,2.598182082270398041e+00
1.208304597359457233e+01,2.618646923089102074e+00
1.252996408614166768e+01,2.639111763907749264e+00
1.303840481040529831e+01,2.666398218332631131e+00
1.360147050873544394e+01,2.693684672757512999e+00
1.421267040355189515e+01,2.720971127182394866e+00
1.486606874731850603e+01,2.751668388410450916e+00
1.555634918610404505e+01,2.778954842835275940e+00
1.627882059609970611e+01,2.809652104063331990e+00
1.702938636592640265e+01,2.836938558488213857e+00
1.780449381476485726e+01,2.867635819716213064e+00
1.860107523773827509e+01,2.894922274141151775e+00
1.941648783894759944e+01,2.922208728566033642e+00
2.024845673131658685e+01,2.949495182990915509e+00
2.109502310972898798e+01,2.976781637415797377e+00
2.195449840010014952e+01,3.000657285037561905e+00
2.282542442102665348e+01,3.024532932659383277e+00
2.370653918225939449e+01,3.048408580281147806e+00
2.459674775249768786e+01,3.072284227902912335e+00
2.549509756796392423e+01,3.096159875524733707e+00
2.640075756488817049e+01,3.116624716343380896e+00
1.204159457879229578e+01,2.615236116285927892e+00
1.216552506059643868e+01,2.622057729892219413e+00
1.236931687685298087e+01,2.632290150301514586e+00
1.264911064067351809e+01,2.645933377513983942e+00
1.300000000000000000e+01,2.662987411529570636e+00
1.341640786499873883e+01,2.683452252348217826e+00
1.389244398944980396e+01,2.707327899969982354e+00
1.442220510185595650e+01,2.731203547591803726e+00
1.500000000000000000e+01,2.755079195213511412e+00
1.562049935181330795e+01,2.782365649638450122e+00
1.627882059609970611e+01,2.809652104063331990e+00
1.697056274847713908e+01,2.836938558488213857e+00
1.769180601295413169e+01,2.864225012913152568e+00
1.843908891458577415e+01,2.888100660534860253e+00
1.920937271229854559e+01,2.915387114959798964e+00
2.000000000000000000e+01,2.942673569384680832e+00
2.080865204668481283e+01,2.966549217006502204e+00
2.163330765278393741e+01,2.993835671431384071e+00
2.247220505424423109e+01,3.017711319053148600e+00
2.332380757938120297e+01,3.041586966674913128e+00
2.418677324489564739e+01,3.062051807493560318e+00
2.505992817228333536e+01,3.085927455115381690e+00
2.594224354214569317e+01,3.106392295934028880e+00
2.683281572999747766e+01,3.130267943555850252e+00
1.303840481040529831e+01,2.662987411529570636e+00
1.315294643796590535e+01,2.669809025135748470e+00
1.334166406412633421e+01,2.680041445545100487e+00
1.360147050873544394e+01,2.690273865954452504e+00
1.392838827718411920e+01,2.707327899969982354e+00
1.431782106327635340e+01,2.724381933985512205e+00
1.476482306023340030e+01,2.744846774804159395e+00
1.526433752247374720e+01,2.765311615622863428e+00
1.581138830084189628e+01,2.789187263244627957e+00
1.640121946685672683e+01,2.813062910866449329e+00
1.702938636592640265e+01,2.836938558488213857e+00
1.769180601295413169e+01,2.864225012913152568e+00
1.838477631085023489e+01,2.888100660534860253e+00
1.910497317454279909e+01,2.911976308156681625e+00
1.984943324127920761e+01,2.935851955778446154e+00
2.061552812808830382e+01,2.963138410203328021e+00
2.140093455903269515e+01,2.987014057825149393e+00
2.220360331117451835e+01,3.010889705446913922e+00
2.302172886644267535e+01,3.034765353068735294e+00
2.385372088375312671e+01,3.055230193887382484e+00
2.469817807045693669e+01,3.079105841509203856e+00
2.555386467836127551e+01,3.099570682327851046e+00
2.641968962724581260e+01,3.123446329949615574e+00
2.729468812791236232e+01,3.143911170768262764e+00
1.403566884761819900e+01,2.710738706773099693e+00
1.414213562373095101e+01,2.714149513576160189e+00
1.431782106327635340e+01,2.724381933985512205e+00
1.456021977856103611e+01,2.734614354394807378e+00
1.486606874731850603e+01,2.748257581607333577e+00
1.523154621172781731e+01,2.765311615622863428e+00
1.565247584249852864e+01,2.782365649638450122e+00
1.612451549659709826e+01,2.802830490457097312e+00
1.664331697709323876e+01,2.823295331275744502e+00
1.720465053408525335e+01,2.843760172094448535e+00
1.780449381476485726e+01,2.867635819716213064e+00
1.843908891458577415e+01,2.888100660534860253e+00
1.910497317454279909e+01,2.911976308156681625e+00
1.979898987322333070e+01,2.935851955778446154e+00
2.051828452868319275e+01,2.959727603400210683e+00
2.126029162546929996e+01,2.983603251022032055e+00
2.202271554554523902e+01,3.004068091840679244e+00
2.280350850198275836e+01,3.027943739462500616e+00
2.360084744241189370e+01,3.051819387084265145e+00
2.441311123146740414e+01,3.072284227902912335e+00
2.523885892824792521e+01,3.092749068721616368e+00
2.607680962081059661e+01,3.116624716343380896e+00
2.692582403567251959e+01,3.137089557162084930e+00
2.778488797889960793e+01,3.157554397980732119e+00
1.503329637837290811e+01,2.755079195213511412e+00
1.513274595042155646e+01,2.758490002016628750e+00
1.529705854077835525e+01,2.765311615622863428e+00
1.552417469626002422e+01,2.775544036032215445e+00
1.581138830084189628e+01,2.785776456441510618e+00
1.615549442140351033e+01,2.802830490457097312e+00
1.655294535724684835e+01,2.816473717669566668e+00
1.700000000000000000e+01,2.833527751685096518e+00
1.749285568453590045e+01,2.853992592503800552e+00
1.802775637731994607e+01,2.874457433322447741e+00
1.860107523773827509e+01,2.894922274141151775e+00
1.920937271229854559e+01,2.915387114959798964e+00
1.984943324127920761e+01,2.935851955778446154e+00
2.051828452868319275e+01,2.959727603400210683e+00
2.121320343559642652e+01,2.980192444218914716e+00
2.193171219946130890e+01,3.004068091840679244e+00
2.267156809750926882e+01,3.024532932659383277e+00
2.343074902771996193e+01,3.048408580281147806e+00
2.420743687382040932e+01,3.068873421099851839e+00
2.500000000000000000e+01,3.089338261918499029e+00
2.580697580112788003e+01,3.109803102737146219e+00
2.662705391138869615e+01,3.130267943555850252e+00
2.745906043549196340e+01,3.150732784374440598e+00
2.830194339616981125e+01,3.171197625193144631e+00
1.603121954188139853e+01,2.796008876850862634e+00
1.612451549659709826e+01,2.799419683653979973e+00
1.627882059609970611e+01,2.806241297260157808e+00
1.649242250247064234e+01,2.813062910866449329e+00
1.676305461424021104e+01,2.823295331275744502e+00
1.708800749063506075e+01,2.836938558488213857e+00
1.746424919657297892e+01,2.850581785700626369e+00
1.788854381999831844e+01,2.867635819716213064e+00
1.835755975068581947e+01,2.884689853731799758e+00
1.886796226411320632e+01,2.901743887747329609e+00
1.941648783894759944e+01,2.922208728566033642e+00
2.000000000000000000e+01,2.942673569384680832e+00
2.061552812808830382e+01,2.963138410203328021e+00
2.126029162546929996e+01,2.983603251022032055e+00
2.193171219946130890e+01,3.004068091840679244e+00
2.262741699796952233e+01,3.024532932659383277e+00
2.334523505985750447e+01,3.044997773478030467e+00
2.408318915758459156e+01,3.065462614296677657e+00
2.483948469674844262e+01,3.085927455115381690e+00
2.561249694973139412e+01,3.106392295934028880e+00
2.640075756488817049e+01,3.126857136752676070e+00
2.720294101747088789e+01,3.147321977571436946e+00
2.801785145224380003e+01,3.167786818390084136e+00
2.884441020371191300e+01,3.184840852405613987e+00
1.702938636592640265e+01,2.833527751685096518e+00
1.711724276862369010e+01,2.836938558488213857e+00
1.726267650163206824e+01,2.840349365291331196e+00
1.746424919657297892e+01,2.850581785700626369e+00
1.772004514666934938e+01,2.860814206110035229e+00
1.802775637731994607e+01,2.871046626519330403e+00
1.838477631085023489e+01,2.884689853731799758e+00
1.878829422805593552e+01,2.898333080944212270e+00
1.923538406167134340e+01,2.915387114959798964e+00
1.972308292331602075e+01,2.932441148975328815e+00
2.024845673131658685e+01,2.949495182990915509e+00
2.080865204668481283e+01,2.966549217006502204e+00
2.140093455903269515e+01,2.987014057825149393e+00
2.202271554554523902e+01,3.004068091840679244e+00
2.267156809750926882e+01,3.024532932659383277e+00
2.334523505985750447e+01,3.044997773478030467e+00
2.404163056034261459e+01,3.065462614296677657e+00
2.475883680627989492e+01,3.085927455115381690e+00
2.549509756796392423e+01,3.106392295934028880e+00
2.624880949681337583e+01,3.123446329949615574e+00
2.701851217221259205e+01,3.143911170768262764e+00
2.780287754891568852e+01,3.164376011586966797e+00
2.860069929215018192e+01,3.181430045602496648e+00
2.941088233970548416e+01,3.201894886421143838e+00
1.802775637731994607e+01,2.867635819716213064e+00
1.811077027627483460e+01,2.871046626519330403e+00
1.824828759089465890e+01,2.877868240125565080e+00
1.843908891458577415e+01,2.884689853731799758e+00
1.868154169226940553e+01,2.891511467337977592e+00
1.897366596101027625e+01,2.901743887747329609e+00
1.931320791582796659e+01,2.915387114959798964e+00
1.969771560359220786e+01,2.929030342172268320e+00
2.012461179749810825e+01,2.942673569384680832e+00
2.059126028197400160e+01,2.959727603400210683e+00
2.109502310972898798e+01,2.976781637415797377e+00
2.163330765278393741e+01,2.993835671431384071e+00
2.220360331117451835e+01,3.010889705446913922e+00
2.280350850198275836e+01,3.027943739462500616e+00
2.343074902771996193e+01,3.048408580281147806e+00
2.408318915758459156e+01,3.065462614296677657e+00
2.475883680627989492e+01,3.085927455115381690e+00
2.545584412271571040e+01,3.102981489130968384e+00
2.617250465660480074e+01,3.123446329949615574e+00
2.690724809414741969e+01,3.140500363965145425e+00
2.765863337187866122e+01,3.160965204783792615e+00
2.842534080710379030e+01,3.178019238799379309e+00
2.920616373302046753e+01,3.198484079618083342e+00
3.000000000000000000e+01,3.215538113633613193e+00
1.902629759044044633e+01,2.901743887747329609e+00
1.910497317454279909e+01,2.905154694550503791e+00
1.923538406167134340e+01,2.908565501353507443e+00
1.941648783894759944e+01,2.915387114959798964e+00
1.964688270438849926e+01,2.922208728566033642e+00
1.992485884517127559e+01,2.932441148975328815e+00
2.024845673131658685e+01,2.946084376187798171e+00
2.061552812808830382e+01,2.956316796597150187e+00
2.102379604162863913e+01,2.969960023809562699e+00
2.147091055358388800e+01,2.983603251022032055e+00
2.195449840010014952e+01,3.000657285037561905e+00
2.247220505424423109e+01,3.017711319053148600e+00
2.302172886644267535e+01,3.034765353068735294e+00
2.360084744241189370e+01,3.051819387084265145e+00
2.420743687382040932e+01,3.068873421099851839e+00
2.483948469674844262e+01,3.085927455115381690e+00
2.549509756796392423e+01,3.106392295934028880e+00
2.617250465660480074e+01,3.123446329949615574e+00
2.687005768508880621e+01,3.140500363965145425e+00
2.758622844826744469e+01,3.160965204783792615e+00
2.831960451701259274e+01,3.178019238799379309e+00
2.906888370749726747e+01,3.195073272814909160e+00
2.983286778035259701e+01,3.215538113633613193e+00
3.061045573002793319e+01,3.232592147649199887e+00
2.002498439450078749e+01,2.932441148975328815e+00
2.009975124224177989e+01,2.935851955778446154e+00
2.022374841615668473e+01,2.939262762581563493e+00
2.039607805437113797e+01,2.946084376187798171e+00
2.061552812808830382e+01,2.952905989793976005e+00
2.088061301782110135e+01,2.963138410203328021e+00
2.118962010041709121e+01,2.973370830612736881e+00
2.154065922853801496e+01,2.983603251022032055e+00
2.193171219946130890e+01,2.997246478234444567e+00
2.236067977499789805e+01,3.010889705446913922e+00
2.282542442102665348e+01,3.024532932659383277e+00
2.332380757938120297e+01,3.041586966674913128e+00
2.385372088375312671e+01,3.055230193887382484e+00
2.441311123146740414e+01,3.072284227902912335e+00
2.500000000000000000e+01,3.089338261918499029e+00
2.561249694973139412e+01,3.106392295934028880e+00
2.624880949681337583e+01,3.123446329949615574e+00
2.690724809414741969e+01,3.140500363965145425e+00
2.758622844826744469e+01,3.160965204783792615e+00
2.828427124746190202e+01,3.178019238799379309e+00
2.900000000000000000e+01,3.195073272814909160e+00
2.973213749463701205e+01,3.212127306830495854e+00
3.047950130825634218e+01,3.232592147649199887e+00
3.124099870362661591e+01,3.249646181664786582e+00
2.102379604162863913e+01,2.963138410203328021e+00
2.109502310972898798e+01,2.966549217006502204e+00
2.121320343559642652e+01,2.969960023809562699e+00
2.137755832643194864e+01,2.976781637415797377e+00
2.158703314492290204e+01,2.983603251022032055e+00
2.184032966784155505e+01,2.990424864628266732e+00
2.213594362117865444e+01,3.000657285037561905e+00
2.247220505424423109e+01,3.010889705446913922e+00
2.284731931759172596e+01,3.021122125856209095e+00
2.325940669922601600e+01,3.034765353068735294e+00
2.370653918225939449e+01,3.048408580281147806e+00
2.418677324489564739e+01,3.062051807493560318e+00
2.469817807045693669e+01,3.079105841509203856e+00
2.523885892824792521e+01,3.092749068721616368e+00
2.580697580112788003e+01,3.109803102737146219e+00
2.640075756488817049e+01,3.126857136752676070e+00
2.701851217221259205e+01,3.143911170768262764e+00
2.765863337187866122e+01,3.160965204783792615e+00
2.831960451701259274e+01,3.178019238799379309e+00
2.900000000000000000e+01,3.195073272814909160e+00
2.969848480983499428e+01,3.212127306830495854e+00
3.041381265149109936e+01,3.229181340846082549e+00
3.114482300479487265e+01,3.246235374861612399e+00
3.189043743820394994e+01,3.266700215680316433e+00
2.202271554554523902e+01,2.990424864628266732e+00
2.209072203437452231e+01,2.993835671431384071e+00
2.220360331117451835e+01,2.997246478234444567e+00
2.236067977499789805e+01,3.004068091840679244e+00
2.256102834535695578e+01,3.010889705446913922e+00
2.280350850198275836e+01,3.017711319053148600e+00
2.308679276123039159e+01,3.024532932659383277e+00
2.340939982143925135e+01,3.034765353068735294e+00
2.376972864800942631e+01,3.048408580281147806e+00
2.416609194718914466e+01,3.058641000690499823e+00
2.459674775249768786e+01,3.072284227902912335e+00
2.505992817228333536e+01,3.085927455115381690e+00
2.555386467836127551e+01,3.099570682327851046e+00
2.607680962081059661e+01,3.116624716343380896e+00
2.662705391138869615e+01,3.130267943555850252e+00
2.720294101747088789e+01,3.147321977571436946e+00
2.780287754891568852e+01,3.164376011586966797e+00
2.842534080710379030e+01,3.178019238799379309e+00
2.906888370749726747e+01,3.195073272814909160e+00
2.973213749463701205e+01,3.212127306830495854e+00
3.041381265149109936e+01,3.229181340846082549e+00
3.111269837220809009e+01,3.246235374861612399e+00
3.182766092567909766e+01,3.263289408877142250e+00
3.255764119219941222e+01,3.280343442892728945e+00
2.302172886644267535e+01,3.017711319053148600e+00
2.308679276123039159e+01,3.021122125856209095e+00
2.319482700948640286e+01,3.024532932659383277e+00
2.334523505985750447e+01,3.027943739462500616e+00
2.353720459187963954e+01,3.034765353068735294e+00
2.376972864800942631e+01,3.041586966674913128e+00
2.404163056034261459e+01,3.051819387084265145e+00
2.435159132377184221e+01,3.062051807493560318e+00
2.469817807045693669e+01,3.072284227902912335e+00
2.507987240796890660e+01,3.082516648312264351e+00
2.549509756796392423e+01,3.096159875524733707e+00
2.594224354214569317e+01,3.106392295934028880e+00
2.641968962724581260e+01,3.120035523146555079e+00
2.692582403567251959e+01,3.137089557162084930e+00
2.745906043549196340e+01,3.150732784374440598e+00
2.801785145224380003e+01,3.167786818390084136e+00
2.860069929215018192e+01,3.181430045602496648e+00
2.920616373302046753e+01,3.198484079618083342e+00
2.983286778035259701e+01,3.215538113633613193e+00
3.047950130825634218e+01,3.232592147649199887e+00
3.114482300479487265e+01,3.246235374861612399e+00
3.182766092567909766e+01,3.263289408877142250e+00
3.252691193458118590e+01,3.280343442892728945e+00
3.324154027718932269e+01,3.297397476908315639e+00
2.402082429892862692e+01,3.044997773478030467e+00
2.408318915758459156e+01,3.044997773478030467e+00
2.418677324489564739e+01,3.048408580281147806e+00
2.433105012119287736e+01,3.055230193887382484e+00
2.451530134426252516e+01,3.058641000690499823e+00
2.473863375370596174e+01,3.065462614296677657e+00
2.500000000000000000e+01,3.075695034706029674e+00
2.529822128134703618e+01,3.082516648312264351e+00
2.563201123595259290e+01,3.092749068721616368e+00
2.600000000000000000e+01,3.102981489130968384e+00
2.640075756488817049e+01,3.116624716343380896e+00
2.683281572999747766e+01,3.130267943555850252e+00
2.729468812791236232e+01,3.140500363965145425e+00
2.778488797889960793e+01,3.157554397980732119e+00
2.830194339616981125e+01,3.171197625193144631e+00
2.884441020371191300e+01,3.184840852405613987e+00
2.941088233970548416e+01,3.201894886421143838e+00
3.000000000000000000e+01,3.215538113633613193e+00
3.061045573002793319e+01,3.232592147649199887e+00
3.124099870362661591e+01,3.249646181664786582e+00
3.189043743820394994e+01,3.266700215680316433e+00
3.255764119219941222e+01,3.280343442892728945e+00
3.324154027718932269e+01,3.297397476908315639e+00
3.394112549695427816e+01,3.314451510923845490e+00
